country	world_region	year	yearly_co2_emissions	energy_use_per_person	energy_production_per_person
Malaysia	East Asia Pacific	2002	136449.75855	2172.43633	0.00328
Malaysia	East Asia Pacific	2003	157395.12412	2281.31645	0.00335
Malaysia	East Asia Pacific	2004	171835.17163	2405.4822	0.00346
Malaysia	East Asia Pacific	2005	181903.72479	2558.49563	0.0035
Malaysia	East Asia Pacific	2006	179076.16955	2522.3309	0.0034
Malaysia	East Asia Pacific	2007	182981.65265	2708.46867	0.00333
Malaysia	East Asia Pacific	2008	202663.83496	2777.66362	0.00339
Malaysia	East Asia Pacific	2009	197109.65888	2591.75999	0.00321
Malaysia	East Asia Pacific	2010	216714.61384	2601.44941	
Namibia	Sub Saharan Africa	1991	1056.096	470.4644	0.00015
Namibia	Sub Saharan Africa	1992	1151.438	487.31013	0.00014
Namibia	Sub Saharan Africa	1993	1389.793	511.73396	0.00013
Namibia	Sub Saharan Africa	1994	1573.143	538.74679	0.00012
Namibia	Sub Saharan Africa	1995	1620.814	576.91639	0.00015
Namibia	Sub Saharan Africa	1996	1723.49	606.53742	0.00014
Namibia	Sub Saharan Africa	1997	1771.161	607.37077	0.00012
Namibia	Sub Saharan Africa	1998	1818.832	621.44419	0.00014
Namibia	Sub Saharan Africa	1999	1664.818	608.00438	0.00015
Namibia	Sub Saharan Africa	2000	1642.816	568.22104	0.00015
Namibia	Sub Saharan Africa	2001	2016.85	662.95968	0.00015
Namibia	Sub Saharan Africa	2002	1760.16	604.50613	0.00015
Namibia	Sub Saharan Africa	2003	1873.837	620.75539	0.00016
Namibia	Sub Saharan Africa	2004	1961.845	641.09092	0.00016
Namibia	Sub Saharan Africa	2005	2310.21	683.90359	0.00016
Namibia	Sub Saharan Africa	2006	2332.212	673.64914	0.00015
Namibia	Sub Saharan Africa	2007	2361.548	681.09368	0.00015
Namibia	Sub Saharan Africa	2008	3325.969	712.28407	0.00015
Namibia	Sub Saharan Africa	2009	3069.279	712.00465	0.00015
Namibia	Sub Saharan Africa	2010	3098.615	726.08234	
Niger	Sub Saharan Africa	1990	603.1167		
Niger	Sub Saharan Africa	1991	570.09995		
Niger	Sub Saharan Africa	1992	529.09393		
Niger	Sub Saharan Africa	1993	602.43149		
Niger	Sub Saharan Africa	1994	580.39526		
Niger	Sub Saharan Africa	1995	562.05919		
Niger	Sub Saharan Africa	1996	642.69758		
Niger	Sub Saharan Africa	1997	646.34625		
Niger	Sub Saharan Africa	1998	697.68014		
Niger	Sub Saharan Africa	1999	682.9648		
Niger	Sub Saharan Africa	2000	693.252	129.6497	
Niger	Sub Saharan Africa	2001	652.17058	128.71798	
Niger	Sub Saharan Africa	2002	695.36189	128.83152	
Niger	Sub Saharan Africa	2003	754.00214	129.66904	
Niger	Sub Saharan Africa	2004	808.90008	130.65922	
Niger	Sub Saharan Africa	2005	709.05756	127.23008	
Niger	Sub Saharan Africa	2006	686.83755	125.68585	
Niger	Sub Saharan Africa	2007	717.46663	126.65076	
Niger	Sub Saharan Africa	2008	803.71394	127.69115	
Niger	Sub Saharan Africa	2009	963.08915	130.31255	
Niger	Sub Saharan Africa	2010	1170.12231	135.35645	
Nigeria	Sub Saharan Africa	1990	38889.01913	697.6134	0.00154
Nigeria	Sub Saharan Africa	1991	41963.4502	712.67617	0.00157
Nigeria	Sub Saharan Africa	1992	46303.02081	722.40177	0.00158
Nigeria	Sub Saharan Africa	1993	44850.09061	715.86263	0.00157
Nigeria	Sub Saharan Africa	1994	34962.35402	681.11142	0.00155
Nigeria	Sub Saharan Africa	1995	33444.53614	682.66858	0.00154
Nigeria	Sub Saharan Africa	1996	36818.30107	694.1802	0.00162
Nigeria	Sub Saharan Africa	1997	41043.13361	700.05179	0.00168
Nigeria	Sub Saharan Africa	1998	37776.21282	687.50773	0.0016
Nigeria	Sub Saharan Africa	1999	39619.25513	694.56134	0.00155
Nigeria	Sub Saharan Africa	2000	78887.59961	703.63669	0.00163
Nigeria	Sub Saharan Africa	2001	86788.49161	720.44568	0.00167
Nigeria	Sub Saharan Africa	2002	94381.96281	725.00926	0.00151
Nigeria	Sub Saharan Africa	2003	100090.46364	747.0192	0.00163
Nigeria	Sub Saharan Africa	2004	98766.65086	748.74609	0.00169
Nigeria	Sub Saharan Africa	2005	105843.73141	758.36509	0.00167
Nigeria	Sub Saharan Africa	2006	97889.52646	744.94109	0.00164
Nigeria	Sub Saharan Africa	2007	94346.32645	751.1784	0.00157
Nigeria	Sub Saharan Africa	2008	94849.5711	753.2494	0.00152
Nigeria	Sub Saharan Africa	2009	74946.1768	721.81448	0.00148
Nigeria	Sub Saharan Africa	2010	113022.02927	756.34717	
Nicaragua	America	1990	2045.61976	483.79776	0.00036
Nicaragua	America	1991	1989.51792	502.06652	0.00037
Nicaragua	America	1992	2375.59287	505.95714	0.00035
Nicaragua	America	1993	2285.27398	486.93814	0.00034
Nicaragua	America	1994	2519.93986	481.70193	0.00033
Nicaragua	America	1995	2757.10426	485.59698	0.00032
Nicaragua	America	1996	2849.69469	485.20408	0.00033
Nicaragua	America	1997	3116.15091	498.77032	0.00033
Nicaragua	America	1998	3394.63805	493.06639	3e-04
Nicaragua	America	1999	3601.36624	492.0782	3e-04
Nicaragua	America	2000	3724.10765	496.44586	0.00031
Nicaragua	America	2001	3925.24807	493.37423	3e-04
Nicaragua	America	2002	3994.09674	504.10168	0.00032
Nicaragua	America	2003	4338.81446	508.82614	0.00034
Nicaragua	America	2004	4381.8473	524.84401	0.00036
Nicaragua	America	2005	4273.22891	526.12706	0.00036
Nicaragua	America	2006	4421.44331	514.11858	0.00038
Nicaragua	America	2007	4554.16091	515.52874	3e-04
Nicaragua	America	2008	4368.82948	514.1685	3e-04
Nicaragua	America	2009	4448.48647	510.15886	3e-04
Nicaragua	America	2010	4472.64862	507.57486	
Netherlands	Europe Central Asia	1990	162561.17923	4394.54209	0.00407
Netherlands	Europe Central Asia	1991	170982.26911	4603.73318	0.00449
Netherlands	Europe Central Asia	1992	170820.32444	4502.54008	0.00446
Netherlands	Europe Central Asia	1993	171009.51166	4510.58215	0.00451
Netherlands	Europe Central Asia	1994	171596.52452	4511.79496	0.00434
Netherlands	Europe Central Asia	1995	173171.67264	4780.4126	0.00432
Netherlands	Europe Central Asia	1996	182600.02324	5014.98883	0.0048
Netherlands	Europe Central Asia	1997	175431.71125	4835.74195	0.00424
Netherlands	Europe Central Asia	1998	176547.60176	4842.44394	0.00406
Netherlands	Europe Central Asia	1999	171132.52957	4730.22968	0.00377
Netherlands	Europe Central Asia	2000	172083.38241	4739.06593	0.00363
Netherlands	Europe Central Asia	2001	177227.34245	4839.46553	0.00385
Netherlands	Europe Central Asia	2002	176518.43479	4873.26163	0.00378
Netherlands	Europe Central Asia	2003	179974.87936	5020.38193	0.00364
Netherlands	Europe Central Asia	2004	181597.4318	5085.8857	0.00419
Netherlands	Europe Central Asia	2005	177675.82876	4989.46793	0.00382
Netherlands	Europe Central Asia	2006	172874.63086	4925.11242	0.00373
Netherlands	Europe Central Asia	2007	172739.88134	4908.89826	0.00373
Netherlands	Europe Central Asia	2008	175667.51956	4848.01369	0.00404
Netherlands	Europe Central Asia	2009	170324.87567	4722.10604	0.00381
Netherlands	Europe Central Asia	2010	182335.28607	5025.32092	0.0042
Norway	Europe Central Asia	1990	35351.9423	4966.89358	0.02807
Norway	Europe Central Asia	1991	33845.21088	5105.1082	0.03073
Norway	Europe Central Asia	1992	34765.41126	5159.64862	0.03421
Norway	Europe Central Asia	1993	36253.47403	5459.62341	0.03591
Norway	Europe Central Asia	1994	38118.52869	5315.24487	0.0392
Norway	Europe Central Asia	1995	38735.50752	5391.41408	0.04228
Norway	Europe Central Asia	1996	41857.86407	5202.04728	0.04722
Norway	Europe Central Asia	1997	41954.79518	5475.18874	0.04818
Norway	Europe Central Asia	1998	42245.33735	5684.78859	0.04635
Norway	Europe Central Asia	1999	42997.57323	5913.30221	0.04689
Norway	Europe Central Asia	2000	42550.07827	5826.07777	0.05054
Norway	Europe Central Asia	2001	43902.76248	5954.04177	0.05004
Norway	Europe Central Asia	2002	43019.22747	5501.11774	0.05176
Norway	Europe Central Asia	2003	44359.75862	5933.21584	0.05142
Norway	Europe Central Asia	2004	44682.18717	5769.32671	0.04978
Norway	Europe Central Asia	2005	43987.18763	5802.71629	0.0484
Norway	Europe Central Asia	2006	44532.72893	5833.77393	0.04606
Norway	Europe Central Asia	2007	46276.91068	5862.21726	0.04551
Norway	Europe Central Asia	2008	45419.24868	6752.70898	0.04582
Norway	Europe Central Asia	2009	43926.50313	6484.11859	0.04419
Norway	Europe Central Asia	2010	46267.03157	6934.5902	0.042
Nepal	South Asia	1990	767.37138	306.21643	0.00029
Nepal	South Asia	1991	1073.33349	307.98865	0.00029
Nepal	South Asia	1992	1291.2322	307.06138	0.00029
Nepal	South Asia	1993	1471.02277	306.68363	0.00029
Nepal	South Asia	1994	1701.49653	309.24774	0.00028
Nepal	South Asia	1995	2408.40037	311.07156	0.00028
Nepal	South Asia	1996	2457.34611	311.13529	0.00028
Nepal	South Asia	1997	2761.8032	314.16355	0.00028
Nepal	South Asia	1998	2225.07627	315.71142	0.00028
Nepal	South Asia	1999	3192.38351	326.678	0.00028
Nepal	South Asia	2000	3040.50423	338.65243	0.00029
Nepal	South Asia	2001	3239.43029	343.96618	0.00029
Nepal	South Asia	2002	2597.20969	342.45623	3e-04
Nepal	South Asia	2003	2812.32715	347.15607	3e-04
Nepal	South Asia	2004	2640.26277	347.4699	3e-04
Nepal	South Asia	2005	3054.09791	354.70178	3e-04
Nepal	South Asia	2006	2531.46988	350.29311	3e-04
Nepal	South Asia	2007	2580.38776	352.81048	3e-04
Nepal	South Asia	2008	3387.09276	361.26415	3e-04
Nepal	South Asia	2009	4194.48635	368.95003	3e-04
Nepal	South Asia	2010	4898.01238	377.98556	
Nauru	East Asia Pacific	1990	124.678		
Nauru	East Asia Pacific	1991	124.678		
Nauru	East Asia Pacific	1992	121.011		
Nauru	East Asia Pacific	1993	113.677		
Nauru	East Asia Pacific	1994	110.01		
Nauru	East Asia Pacific	1995	106.343		
Nauru	East Asia Pacific	1996	102.676		
Nauru	East Asia Pacific	1997	102.676		
Nauru	East Asia Pacific	1998	99.009		
Nauru	East Asia Pacific	1999	91.675		
Nauru	East Asia Pacific	2000	84.341		
Nauru	East Asia Pacific	2001	80.674		
Nauru	East Asia Pacific	2002	77.007		
Nauru	East Asia Pacific	2003	66.006		
Nauru	East Asia Pacific	2004	66.006		
Nauru	East Asia Pacific	2005	62.339		
Nauru	East Asia Pacific	2006	44.004		
Nauru	East Asia Pacific	2007	44.004		
Nauru	East Asia Pacific	2008	44.004		
Nauru	East Asia Pacific	2009	40.337		
Nauru	East Asia Pacific	2010	44.004		
New Zealand	East Asia Pacific	1990	25476.00085	3854.36603	0.00337
New Zealand	East Asia Pacific	1991	26140.96217	3763.81448	0.00352
New Zealand	East Asia Pacific	1992	28136.95615	3808.47722	0.00352
New Zealand	East Asia Pacific	1993	27730.99898	3967.87134	0.00362
New Zealand	East Asia Pacific	1994	27912.00303	4055.20055	0.00348
New Zealand	East Asia Pacific	1995	28033.56411	4053.69059	0.00347
New Zealand	East Asia Pacific	1996	29329.52662	4131.23633	0.00372
New Zealand	East Asia Pacific	1997	31327.07072	4258.75678	0.00387
New Zealand	East Asia Pacific	1998	29920.96512	4162.8692	0.00354
New Zealand	East Asia Pacific	1999	31513.387	4307.93043	0.0036
New Zealand	East Asia Pacific	2000	32324.77123	4430.22786	0.00366
New Zealand	East Asia Pacific	2001	34504.26533	4407.61886	0.00363
New Zealand	East Asia Pacific	2002	34686.69382	4337.38052	0.00369
New Zealand	East Asia Pacific	2003	36405.18226	4197.59386	0.00333
New Zealand	East Asia Pacific	2004	35990.42528	4239.64575	0.00319
New Zealand	East Asia Pacific	2005	37623.91014	4095.14309	0.00304
New Zealand	East Asia Pacific	2006	37516.4922	4047.31802	0.00312
New Zealand	East Asia Pacific	2007	36606.78724	4054.495	0.00331
New Zealand	East Asia Pacific	2008	37623.93355	4082.72337	0.0035
New Zealand	East Asia Pacific	2009	34800.76238	4073.23804	0.00352
New Zealand	East Asia Pacific	2010	35025.44849	4225.09458	0.00379
Oman	Middle East North Africa	1990	11231.6077	2328.29644	0.02051
Oman	Middle East North Africa	1991	11603.21014	3083.72462	0.02029
Oman	Middle East North Africa	1992	11902.72245	2751.75455	0.02055
Oman	Middle East North Africa	1993	13235.56083	2863.39247	0.02098
Oman	Middle East North Africa	1994	15065.7778	2811.09551	0.02119
Oman	Middle East North Africa	1995	15731.63866	2767.639	0.0218
Oman	Middle East North Africa	1996	14894.86625	2803.87802	0.02221
Oman	Middle East North Africa	1997	15260.61026	2998.0758	0.02274
Oman	Middle East North Africa	1998	16313.18571	3016.59026	0.02287
Oman	Middle East North Africa	1999	20574.7772	3122.27039	0.02391
Oman	Middle East North Africa	2000	21552.13301	3337.30869	0.02694
Oman	Middle East North Africa	2001	20122.39519	3345.45626	0.02867
Oman	Middle East North Africa	2002	25255.02505	3457.60513	0.0275
Oman	Middle East North Africa	2003	32053.70846	3604.65701	0.02591
Oman	Middle East North Africa	2004	27613.79931	3601.49613	0.02475
Oman	Middle East North Africa	2005	29490.72276	3944.40858	0.0248
Oman	Middle East North Africa	2006	39078.34759	5979.02903	0.02476
Oman	Middle East North Africa	2007	43669.01732	6660.35441	0.02362
Oman	Middle East North Africa	2008	42145.13369	5690.17468	0.02406
Oman	Middle East North Africa	2009	40547.72922	5499.19998	0.02478
Oman	Middle East North Africa	2010	46788.36343	6154.4768	
Pakistan	South Asia	1990	67883.98035	398.51908	0.00031
Pakistan	South Asia	1991	67533.12887	397.09648	0.00031
Pakistan	South Asia	1992	72074.02211	411.33734	0.00032
Pakistan	South Asia	1993	77239.76192	420.51473	0.00032
Pakistan	South Asia	1994	84088.11033	425.87609	0.00032
Pakistan	South Asia	1995	83683.54473	432.53636	0.00032
Pakistan	South Asia	1996	93614.04125	442.43686	0.00032
Pakistan	South Asia	1997	93864.35502	441.34908	0.00031
Pakistan	South Asia	1998	96821.25932	438.24244	0.00031
Pakistan	South Asia	1999	99471.81752	450.10449	0.00032
Pakistan	South Asia	2000	105504.6884	450.05787	0.00032
Pakistan	South Asia	2001	107213.90442	446.01099	0.00033
Pakistan	South Asia	2002	112996.08798	440.2513	0.00033
Pakistan	South Asia	2003	117586.91618	449.57809	0.00036
Pakistan	South Asia	2004	130065.8825	470.98976	0.00038
Pakistan	South Asia	2005	134866.57193	477.29087	0.00039
Pakistan	South Asia	2006	143844.43559	485.94153	0.00038
Pakistan	South Asia	2007	155971.76756	500.43205	0.00039
Pakistan	South Asia	2008	155483.44706	481.02175	0.00038
Pakistan	South Asia	2009	155346.13868	477.47113	0.00038
Pakistan	South Asia	2010	165964.9817	473.84974	
Panama	America	1990	2748.43286	603.363	0.00025
Panama	America	1991	3224.98191	640.5503	0.00024
Panama	America	1992	4229.4088	715.21036	0.00025
Panama	America	1993	3902.79763	710.72947	0.00026
Panama	America	1994	4295.47873	733.22464	0.00025
Panama	America	1995	2942.01832	728.87919	0.00023
Panama	America	1996	4578.77004	763.32327	0.00026
Panama	America	1997	5597.84465	777.42244	0.00025
Panama	America	1998	5894.56097	883.48723	0.00023
Panama	America	1999	5614.89937	853.57715	0.00025
Panama	America	2000	5721.68978	847.76202	0.00026
Panama	America	2001	6945.59071	942.6501	0.00023
Panama	America	2002	5812.01945	840.31661	0.00024
Panama	America	2003	6080.63946	825.58098	0.00022
Panama	America	2004	5716.3617	799.32133	0.00024
Panama	America	2005	6746.60662	875.12105	0.00023
Panama	America	2006	7373.09503	918.09659	0.00023
Panama	America	2007	7202.19837	882.51616	0.00021
Panama	America	2008	7319.58924	869.02068	2e-04
Panama	America	2009	8426.24815	942.20716	0.00019
Panama	America	2010	9080.14412	990.67337	
Peru	America	1990	20969.69282	441.03457	0.00049
Peru	America	1991	20191.17552	423.97002	0.00044
Peru	America	1992	20327.51628	404.34713	0.00043
Peru	America	1993	23497.68401	423.51873	0.00044
Peru	America	1994	23138.27757	430.57098	0.00043
Peru	America	1995	23701.60498	451.50487	0.00042
Peru	America	1996	24203.82873	456.4839	0.00041
Peru	America	1997	27267.91367	433.85558	4e-04
Peru	America	1998	27594.59292	448.4044	0.00039
Peru	America	1999	29170.62612	470.01102	0.00037
Peru	America	2000	30102.87202	461.89319	0.00036
Peru	America	2001	26950.72025	440.126	0.00036
Peru	America	2002	26952.62155	438.1142	0.00035
Peru	America	2003	26125.97492	425.17013	0.00035
Peru	America	2004	31581.3816	466.06776	0.00035
Peru	America	2005	36763.08651	489.65234	4e-04
Peru	America	2006	28285.84966	471.44536	0.00042
Peru	America	2007	34551.9055	505.9504	0.00044
Peru	America	2008	40702.58369	526.39658	0.00044
Peru	America	2009	51249.18844	547.42656	0.00053
Peru	America	2010	57197.33708	643.06582	
Philippines	East Asia Pacific	1990	41383.33927	463.8338	0.00028
Philippines	East Asia Pacific	1991	43506.77964	451.7819	0.00027
Philippines	East Asia Pacific	1992	48333.31514	460.96236	0.00026
Philippines	East Asia Pacific	1993	48969.25252	449.73205	0.00025
Philippines	East Asia Pacific	1994	54167.65975	470.71755	0.00024
Philippines	East Asia Pacific	1995	59997.8648	481.79767	0.00023
Philippines	East Asia Pacific	1996	61303.83471	486.97666	0.00022
Philippines	East Asia Pacific	1997	70119.97553	501.07018	0.00022
Philippines	East Asia Pacific	1998	68308.84326	504.15209	0.00023
Philippines	East Asia Pacific	1999	68232.50895	506.29688	0.00025
Philippines	East Asia Pacific	2000	72405.62595	512.74711	0.00025
Philippines	East Asia Pacific	2001	70362.09141	480.60482	0.00023
Philippines	East Asia Pacific	2002	70212.52552	477.04128	0.00025
Philippines	East Asia Pacific	2003	70272.17505	468.547	0.00025
Philippines	East Asia Pacific	2004	72830.39668	457.90498	0.00025
Philippines	East Asia Pacific	2005	73331.28668	450.07874	0.00025
Philippines	East Asia Pacific	2006	66576.38002	438.84355	0.00025
Philippines	East Asia Pacific	2007	70822.0151	432.26461	0.00025
Philippines	East Asia Pacific	2008	77363.21356	441.19021	0.00025
Philippines	East Asia Pacific	2009	76555.17411	413.21164	0.00026
Philippines	East Asia Pacific	2010	83019.16838	429.9087	
Palau	East Asia Pacific	1992	198.018		
Palau	East Asia Pacific	1993	198.018		
Palau	East Asia Pacific	1994	198.018		
Palau	East Asia Pacific	1995	198.018		
Palau	East Asia Pacific	1996	198.018		
Palau	East Asia Pacific	1997	198.018		
Palau	East Asia Pacific	1998	198.018		
Palau	East Asia Pacific	1999	198.018		
Palau	East Asia Pacific	2000	209.019		
Palau	East Asia Pacific	2001	216.353		
Palau	East Asia Pacific	2002	212.686		
Palau	East Asia Pacific	2003	212.686		
Palau	East Asia Pacific	2004	216.353		
Palau	East Asia Pacific	2005	220.02		
Palau	East Asia Pacific	2006	227.354		
Palau	East Asia Pacific	2007	253.023		
Palau	East Asia Pacific	2008	205.352		
Palau	East Asia Pacific	2009	198.018		
Palau	East Asia Pacific	2010	209.019		
Palau	East Asia Pacific	1990		4878.64763	
Papua New Guinea	East Asia Pacific	1990	2156.196		
Papua New Guinea	East Asia Pacific	1991	2170.864		
Papua New Guinea	East Asia Pacific	1992	2192.866		
Papua New Guinea	East Asia Pacific	1993	2192.866		
Papua New Guinea	East Asia Pacific	1994	2181.865		
Papua New Guinea	East Asia Pacific	1995	2060.854		
Papua New Guinea	East Asia Pacific	1996	2189.199		
Papua New Guinea	East Asia Pacific	1997	2577.901		
Papua New Guinea	East Asia Pacific	1998	2863.927		
Papua New Guinea	East Asia Pacific	1999	2445.889		
Papua New Guinea	East Asia Pacific	2000	2665.909		
Papua New Guinea	East Asia Pacific	2001	3208.625		
Papua New Guinea	East Asia Pacific	2002	3487.317		
Papua New Guinea	East Asia Pacific	2003	3945.692		
Papua New Guinea	East Asia Pacific	2004	4488.408		
Papua New Guinea	East Asia Pacific	2005	4385.732		
Papua New Guinea	East Asia Pacific	2006	4308.725		
Papua New Guinea	East Asia Pacific	2007	6120.223		
Papua New Guinea	East Asia Pacific	2008	4796.436		
Papua New Guinea	East Asia Pacific	2009	5093.463		
Papua New Guinea	East Asia Pacific	2010	4664.424		
Poland	Europe Central Asia	1990	377260.22481	2705.60874	0.00273
Poland	Europe Central Asia	1991	374573.98612	2641.02945	0.00262
Poland	Europe Central Asia	1992	364974.00289	2569.17533	0.00255
Poland	Europe Central Asia	1993	365398.89083	2624.64884	0.00254
Poland	Europe Central Asia	1994	360989.3762	2496.17271	0.00254
Poland	Europe Central Asia	1995	362719.08391	2577.52968	0.00259
Poland	Europe Central Asia	1996	376749.52423	2680.10207	0.00258
Poland	Europe Central Asia	1997	368063.28382	2643.12354	0.00261
Poland	Europe Central Asia	1998	338813.27844	2459.83454	0.00228
Poland	Europe Central Asia	1999	329118.65584	2396.69212	0.00219
Poland	Europe Central Asia	2000	318463.33751	2320.37672	0.00208
Poland	Europe Central Asia	2001	314853.2144	2336.44584	0.0021
Poland	Europe Central Asia	2002	306946.88852	2314.20258	0.0021
