country_id	country	world_region	year	yearly_co2_emissions	energy_use_per_person	energy_production_per_person
can	Canada	america	1998	506533.711	7924.03092	0.01213
can	Canada	america	1999	515389.516	8081.48696	0.01199
can	Canada	america	2000	534380.909	8242.52466	0.01215
can	Canada	america	2001	527926.989	8040.5389	0.01217
can	Canada	america	2002	519335.208	7993.38974	0.01228
can	Canada	america	2003	553100.944	8332.92385	0.01222
can	Canada	america	2004	552198.862	8441.18487	0.01246
can	Canada	america	2005	557417.003	8404.24591	0.01242
can	Canada	america	2006	543819.767	8240.11562	0.01259
can	Canada	america	2007	554355.058	8213.66351	0.01263
can	Canada	america	2008	561028.998	8195.21231	0.01218
can	Canada	america	2009	536764.459	7797.19626	0.01158
can	Canada	america	2010	534670.602	7788.47261	0.01163
che	Switzerland	europe_central_asia	1990	42610.54	3627.69281	0.00154
che	Switzerland	europe_central_asia	1991	42705.882	3637.19412	0.00154
che	Switzerland	europe_central_asia	1992	42793.89	3613.28433	0.00155
che	Switzerland	europe_central_asia	1993	40751.371	3490.88655	0.00158
che	Switzerland	europe_central_asia	1994	41323.423	3494.44715	0.00163
che	Switzerland	europe_central_asia	1995	39225.899	3421.65104	0.0016
che	Switzerland	europe_central_asia	1996	39885.959	3473.2063	0.00153
che	Switzerland	europe_central_asia	1997	41466.436	3525.8913	0.00159
che	Switzerland	europe_central_asia	1998	41704.791	3557.99008	0.00161
che	Switzerland	europe_central_asia	1999	40692.699	3547.37289	0.00169
che	Switzerland	europe_central_asia	2000	39049.883	3480.59157	0.00168
che	Switzerland	europe_central_asia	2001	42944.237	3673.29257	0.00174
che	Switzerland	europe_central_asia	2002	40696.366	3553.74026	0.00168
che	Switzerland	europe_central_asia	2003	40175.652	3542.0656	0.00168
che	Switzerland	europe_central_asia	2004	40366.336	3530.57834	0.00164
che	Switzerland	europe_central_asia	2005	41338.091	3488.21835	0.00148
che	Switzerland	europe_central_asia	2006	41851.471	3619.15164	0.00164
che	Switzerland	europe_central_asia	2007	37986.453	3410.81988	0.00168
che	Switzerland	europe_central_asia	2008	40403.006	3499.79098	0.00169
che	Switzerland	europe_central_asia	2009	41646.119	3481.85285	0.00168
che	Switzerland	europe_central_asia	2010	38994.878	3347.61836	0.00166
chl	Chile	america	1990	33314.695	1057.93803	0.00057
chl	Chile	america	1991	31323.514	1064.48601	0.00059
chl	Chile	america	1992	32474.952	1133.11635	6e-04
chl	Chile	america	1993	34627.481	1143.58753	0.00056
chl	Chile	america	1994	38103.797	1211.33062	0.00055
chl	Chile	america	1995	41745.128	1282.9445	0.00054
chl	Chile	america	1996	48499.742	1401.31465	0.00054
chl	Chile	america	1997	56394.793	1548.09639	0.00053
chl	Chile	america	1998	57641.573	1582.22522	0.00051
chl	Chile	america	1999	61502.924	1660.00993	0.00049
chl	Chile	america	2000	58815.013	1648.96551	0.00053
chl	Chile	america	2001	53340.182	1599.05747	0.00055
chl	Chile	america	2002	55162.681	1636.46623	0.00055
chl	Chile	america	2003	55602.721	1635.06923	0.00051
chl	Chile	america	2004	59775.767	1722.28949	5e-04
chl	Chile	america	2005	61818.286	1756.5981	0.00054
chl	Chile	america	2006	64814.225	1809.0608	0.00056
chl	Chile	america	2007	71638.512	1856.83084	0.00051
chl	Chile	america	2008	71851.198	1820.25367	0.00054
chl	Chile	america	2009	66805.406	1754.22334	0.00055
chl	Chile	america	2010	72250.901	1815.2759	0.00056
chn	China	east_asia_pacific	1990	2442431.019	766.99533	0.00077
chn	China	east_asia_pacific	1991	2565594.548	736.8518	0.00077
chn	China	east_asia_pacific	1992	2690455.898	752.62866	0.00078
chn	China	east_asia_pacific	1993	2878694.009	788.12872	0.00079
chn	China	east_asia_pacific	1994	3058241.33	816.16289	0.00083
chn	China	east_asia_pacific	1995	3320285.15	866.83437	0.00088
chn	China	east_asia_pacific	1996	3463089.131	881.65374	0.00089
chn	China	east_asia_pacific	1997	3469510.048	871.75632	0.00088
chn	China	east_asia_pacific	1998	3324344.519	869.35861	0.00087
chn	China	east_asia_pacific	1999	3318055.614	878.52454	0.00084
chn	China	east_asia_pacific	2000	3405179.867	898.98731	0.00084
chn	China	east_asia_pacific	2001	3487566.356	928.81143	0.00086
chn	China	east_asia_pacific	2002	3850269.326	984.81071	0.00091
chn	China	east_asia_pacific	2003	4540417.061	1118.43177	0.00102
chn	China	east_asia_pacific	2004	5233538.733	1268.1329	0.00115
chn	China	east_asia_pacific	2005	5896957.705	1393.69132	0.00124
chn	China	east_asia_pacific	2006	6529291.518	1515.17368	0.00131
chn	China	east_asia_pacific	2007	7030797.772	1630.17103	0.00138
chn	China	east_asia_pacific	2008	7553070.247	1672.90412	0.0015
chn	China	east_asia_pacific	2009	8001008.965	1778.43352	0.00156
chn	China	east_asia_pacific	2010	8776040.416	1954.72256	
civ	Cote d'Ivoire	sub_saharan_africa	1990	5034.791	354.19018	0.00027
civ	Cote d'Ivoire	sub_saharan_africa	1991	4561.748	351.68971	0.00027
civ	Cote d'Ivoire	sub_saharan_africa	1992	4099.706	370.36344	0.00028
civ	Cote d'Ivoire	sub_saharan_africa	1993	5346.486	370.61086	0.00028
civ	Cote d'Ivoire	sub_saharan_africa	1994	4686.426	367.33449	0.00028
civ	Cote d'Ivoire	sub_saharan_africa	1995	6618.935	354.44865	0.00029
civ	Cote d'Ivoire	sub_saharan_africa	1996	7840.046	386.06855	0.00034
civ	Cote d'Ivoire	sub_saharan_africa	1997	7568.688	382.43502	0.00035
civ	Cote d'Ivoire	sub_saharan_africa	1998	6912.295	370.93334	0.00034
civ	Cote d'Ivoire	sub_saharan_africa	1999	6266.903	430.97777	0.00037
civ	Cote d'Ivoire	sub_saharan_africa	2000	6791.284	406.91039	0.00036
civ	Cote d'Ivoire	sub_saharan_africa	2001	7726.369	383.21659	0.00035
civ	Cote d'Ivoire	sub_saharan_africa	2002	7286.329	401.9088	0.00038
civ	Cote d'Ivoire	sub_saharan_africa	2003	5460.163	373.22436	0.00039
civ	Cote d'Ivoire	sub_saharan_africa	2004	7664.03	516.67693	0.00054
civ	Cote d'Ivoire	sub_saharan_africa	2005	7825.378	524.55661	0.00059
civ	Cote d'Ivoire	sub_saharan_africa	2006	6996.636	505.82036	0.00065
civ	Cote d'Ivoire	sub_saharan_africa	2007	6776.616	533.39927	0.00062
civ	Cote d'Ivoire	sub_saharan_africa	2008	6776.616	524.7881	6e-04
civ	Cote d'Ivoire	sub_saharan_africa	2009	5658.181	470.34199	0.00061
civ	Cote d'Ivoire	sub_saharan_africa	2010	6967.3	498.14573	
cmr	Cameroon	sub_saharan_africa	1990	1734.491	425.16068	9e-04
cmr	Cameroon	sub_saharan_africa	1991	1103.767	416.9874	0.00086
cmr	Cameroon	sub_saharan_africa	1992	3788.011	409.69339	0.00084
cmr	Cameroon	sub_saharan_africa	1993	3898.021	412.25481	0.00079
cmr	Cameroon	sub_saharan_africa	1994	3817.347	415.14578	0.00077
cmr	Cameroon	sub_saharan_africa	1995	4228.051	411.374	7e-04
cmr	Cameroon	sub_saharan_africa	1996	4462.739	410.80872	0.00072
cmr	Cameroon	sub_saharan_africa	1997	3215.959	411.97788	0.00075
cmr	Cameroon	sub_saharan_africa	1998	3208.625	413.40221	0.00075
cmr	Cameroon	sub_saharan_africa	1999	3080.28	406.30475	0.00072
cmr	Cameroon	sub_saharan_africa	2000	3432.312	413.09162	0.00071
cmr	Cameroon	sub_saharan_africa	2001	3421.311	407.36184	0.00067
cmr	Cameroon	sub_saharan_africa	2002	3417.644	406.30515	0.00067
cmr	Cameroon	sub_saharan_africa	2003	3795.345	411.83483	0.00065
cmr	Cameroon	sub_saharan_africa	2004	3956.693	413.51545	0.00063
cmr	Cameroon	sub_saharan_africa	2005	3696.336	404.94954	6e-04
cmr	Cameroon	sub_saharan_africa	2006	3861.351	375.59751	0.00057
cmr	Cameroon	sub_saharan_africa	2007	5834.197	344.63615	5e-04
cmr	Cameroon	sub_saharan_africa	2008	5544.504	338.24474	5e-04
cmr	Cameroon	sub_saharan_africa	2009	6725.278	355.79588	0.00046
cmr	Cameroon	sub_saharan_africa	2010	6780.283	348.85465	
cod	Congo, Dem. Rep.	sub_saharan_africa	1990	4070.37	340.84876	0.00033
cod	Congo, Dem. Rep.	sub_saharan_africa	1991	2962.936	328.90624	0.00032
cod	Congo, Dem. Rep.	sub_saharan_africa	1992	2816.256	322.08447	0.00032
cod	Congo, Dem. Rep.	sub_saharan_africa	1993	2592.569	315.94675	0.00031
cod	Congo, Dem. Rep.	sub_saharan_africa	1994	1639.149	305.74923	0.00031
cod	Congo, Dem. Rep.	sub_saharan_africa	1995	2123.193	308.58323	0.00031
cod	Congo, Dem. Rep.	sub_saharan_africa	1996	2317.544	310.30646	0.00031
cod	Congo, Dem. Rep.	sub_saharan_africa	1997	1899.506	308.12729	0.00031
cod	Congo, Dem. Rep.	sub_saharan_africa	1998	1668.485	308.55834	0.00031
cod	Congo, Dem. Rep.	sub_saharan_africa	1999	1382.459	302.68001	0.00031
cod	Congo, Dem. Rep.	sub_saharan_africa	2000	814.074	295.40884	0.00035
cod	Congo, Dem. Rep.	sub_saharan_africa	2001	836.076	297.01284	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2002	927.751	298.44357	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2003	986.423	300.21055	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2004	1199.109	302.50057	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2005	1499.803	304.34727	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2006	1609.813	305.86631	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2007	1756.493	306.82633	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2008	1859.169	307.84652	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2009	1749.159	306.7412	0.00036
cod	Congo, Dem. Rep.	sub_saharan_africa	2010	2020.517	307.61335	
cog	Congo, Rep.	sub_saharan_africa	1990	1188.108	322.59901	0.00366
cog	Congo, Rep.	sub_saharan_africa	1991	1004.758	327.79615	0.00358
cog	Congo, Rep.	sub_saharan_africa	1992	1279.783	315.11523999999997	0.00373
cog	Congo, Rep.	sub_saharan_africa	1993	1320.12	308.5225	0.00399
cog	Congo, Rep.	sub_saharan_africa	1994	2148.862	258.85171	0.00369
